ID;SRC;TAR
6799;avalik arutelu;общественные слушания
68;aktiinium;актиний
680;laviinitõrje;защита от схода лавин
6802;avalik õigus;общественное право
6804;avalik arvamus;общественное мнение
6805;avaliku arvamuse uuring;опрос общественного мнения
6806;avalik park;общественный парк
6810;riigihange;государственные закупки
6812;prokuratuur;прокуратура
6815;liiklusteeehitus;строительство транспортных путей
6821;ühissõiduk;средство общественного транспорта
6827;kopsuhaigus;заболевание легких
6828;tselluloos;целлюлоза
6830;tselluloositööstus;производство целлюлозы
6831;pump;насос
6833;pumpamine;выкачивание
6841;puhastusseade;очистное оборудование
6842;puhastusseade;очистной завод
6846;puriin;пурин
685;lennundusõigus;правила воздушных перевозок
6855;pürolüüs;пиролиз
6859;kvaliteedi tagamine;гарантия качества
6861;elukvaliteet;качество жизни
6870;kivi murdmine;разработка карьеров
6882;rassidevahelised suhted;расовые взаимоотношения
6883;radar;радар
6884;kiirgus;радиация
6887;kiirguskahjustus;ущерб от радиации
6889;kiirgusmõju;эффект от радиации
6890;kiiritus;воздействие радиации
6892;kiirgusseire;мониторинг радиации
6896;kiirguskaitse;защита от радиации
6899;kiirgustõbi;лучевая болезнь
6901;raadio;радио
6904;radioaktiivne saastumine;радиоактивное заражение
6909;radioaktiivsete jäätmete panila;сброс радиоактивных отходов
6911;radioaktiivne emissioon;выбросы радиоактивных отходов
6912;radioaktiivne sade;радиоактивные осадки
6915;radioaktiivne saasteaine;радиоактивное загрязняющее вещество
6918;radioaktiivne aine;радиоактивное вещество
6919;radiomärgend;радиоактивный изотоп
6920;radiomärgenditehnika;технология применения радиоактивного изотопа
6921;radioaktiivsed jäätmed;радиоактивные отходы
6923;radioaktiivsete jäätmete käitlus;утилизация радиоактивных отходов
6925;radioaktiivsus;радиоактивность
693;tausttase;фоновый уровень
6935;radoon;радон
6939;raudteesõiduk;железнодорожное транспортное средство
6940;raudteeliiklus;движение железнодорожного транспорта
6941;raudteevedu;железнодорожный транспорт
6942;raudtee;железная дорога
6947;vihm;дождь
6949;vihmamets;дождевой лес
695;taustkiirgus;фоновый уровень радиации
6950;pilvesisene õhuvõõriseuhe;выпадение дождя
6951;vihmavesi;дождевая вода
6953;maapinna tõstmine;повышение уровня участка земли
6959;üksikproov;разовое испытание
6962;raps;рапс
6965;haruldane liik;редкие виды
6968;toormekulu;потребление сырья
6970;toorme tagamine;обеспеченность сырьем
6975;reaktsioonikineetika;кинетика химических реакций
6977;reaktor;реактор
6978;reaktori ohutus;безопасность реактора
698;bakter;бактерии
6989;soovitus;рекомендация
699;biofilter;бактериальный слой
6992;ainete registreerimine;учет веществ
6997;maastiku taastamine;восстановление ландшафта
6999;looduselustiku taastamine;восстановление фауны
700;bakteritsiid;бактерицид
7000;taastamiskava;план восстановления природных ресурсов
7018;olelustsükli juhtimine;управление жизненным циклом продукта
702;bakterioloogia;бактериология
7021;riglussevõtukõlblikkus;потенциал вторичного использования
7023;ringlussevõtusuhe;коэффициент вторичного использования
7028;heastamine;возмещение ущерба
7032;pilliroog;тростник
7035;rafineerimisettevõte;рафинировочный завод
7036;rafineerimine;очистка
7038;reflektomeetria;рефлектометрия
7045;külmik;холодильник
7047;pagulane;беженец
7050;prügiveok;автомобиль для сбора мусора
7057;regenereerimine;восстановление
7058;vanade tehaste keskkonnaseadistamine;модернизация заводского оборудования
7063;piirkondlik konvent;региональная конвенция
7066;piirkonna areng;региональное развитие
7070;piirkondlik õigus;региональный закон
7073;piirkondlik tegevuskava;региональный план
7075;piirkondlik planeerimine;региональное планирование
7077;piirkondlik määrus;региональный нормативный документ
7079;piirkonnastatistika;региональная статистика
7080;piirkonna struktuur;региональная структура
7082;registreerimine;регистрация
7083;registreerimiskorraldus;процедура регистрации
7086;määrus piirväärtuste kohta;нормативный документ по ПДК
7089;reguleeriv seadus;регулятивный закон
7090;valitsuse järelevalve kommunaalteenuste üle;регулирующий контроль
7091;ennistamine;восстановление
7093;reintroduktsioon;повторное заселение вида
71;huvirühm;группа активистов
710;huvide tasakaalustamine;баланс интересов
7102;kaugseire;дистанционное зондирование
7110;üürikorterid;жилье внаем
7112;remontimine;услуги по ремонту
7116;aruandlus;процесс подготовки отчета
7118;esindamine;представление
7119;ümbertöötlemine;переработка ядерного топлива
7122;DNA reproduktiivne käitlemine;манипулирование репродукцией
7126;päästeteenistus;служба спасения
7129;uurimiskeskus;исследовательский центр
7135;uurimisprojekt;исследовательский проект
7137;bioloogiline kaitseala;биологический заповедник
7138;veehoidla;водоем
7144;elamu;жилой дом
7149;veejääk;остаточное количество воды
7155;jääkrisk;остаточный риск
7156;prügi;остаток после переработки отходов
7159;jääksisalduse määramine;анализ остатков
716;pangandus;банковские операции
7160;jääkide ringlussevõtt;вторичное использование остатков
7161;vaik;смола
7169;ressursside hindamine;оценка ресурса
7170;ressursihoid;сохранение ресурсов
7172;ressursikasutus;эксплуатация ресурсов
7173;ressursivaru;ресурсный запас
7175;ressursimajandus;управление ресурсами
7178;hingamisõhk;респираторный воздух
7179;hingamisteede haigus;респираторное заболевание
7182;hingamisteed;респираторный тракт
7184;vastutus;ответственность
7185;keskkonnamõju pööramine;обратное воздействие
7187;resistentsusfaktor;форма покоя
7189;ennistusmeede;восстановительная мера
719;baarium;барий
7191;tootmispiirang;ограничение производства
7192;kasutuspiirang;ограничение на использование
7193;jaekaubandus;розничная торговля
7195;järelsisustamine;ретрофиттинг
7197;loodusseisundi taastamine;возврат к природе
7198;korduskasutuspakend;оборотная тара
72;aktiivsüsi;активированный уголь
7201;materjalide korduskasutus;повторное использование материалов
7202;taashaljastamine;восстановление растительного покрова
7204;pöördosmoos;реверсный осмос
7214;riis;рис
7217;taotlusõigus;право подать петицию
7218;varaline õigus;право собственности
7221;õigus hüvitisele;право на компенсацию
7223;rõngastamine;кольцевание
7230;veekogu kaldavöönd;прибрежная зона
7232;meretaseme tõus;повышение уровня моря
7233;risk;риск
7235;riskianalüüs;анализ риска
7236;riski hindamine;оценка риска
7238;ohust teavitamine;обмен информацией по рискам
7240;ohu teadvustamine;понимание риска
7241;riski vähendamine;снижение риска
7244;jõgi;река
7251;jõevalgla muutumine;развитие речного бассейна
7257;jõesängi reguleerimine;изменение русла реки
726;taustseire;базовый мониторинг
7269;jõevesi;речная вода
7279;teehooldus;содержание дорог
7282;liiklusohutus;дорожная безопасность
7283;teesool;техническая соль
7295;teeehitustehnika;организация дорожного движения
7298;kivim;порода
73;aktiivmuda;активный ил
7302;kivivill;минеральная вата
7306;näriline;грызун
7312;juur;корень
7314;pöördahi;роторная печь
7319;marsruut;маршрут
7324;kautšuk;резина
7326;kautšuki töötlemine;переработка резины
7328;kummijäätmed;резиновые отходы
733;kandseen;базидиомицеты
7340;äravool;сток
7352;maaelanikkond;сельское население
7353;maaasula;сельский поселок
7354;agroturism;загородный туризм
7355;maaasulate veevarustus;сельское водоснабжение
736;annusprotsess;периодический процесс
7363;ohutusanalüüs;анализ безопасности
7366;ohutuseeskiri;правило безопасности
7367;ohutusnormid;стандарт безопасности
7369;ehitusohutusnormid;норма безопасности для здания
7370;ohutusuuring;изучение безопасности
7373;salamander;саламандра
7376;sooldumine;засоление
7384;samonella;сальмонелла
7395;soolakoormus;загрязнение солью
740;suplusvesi;водоемы для купания
7400;sooltuumik;соляное ядро
7401;sool;соль
7402;soolane vesi;морская вода
7404;päästmine;спасение на море
7407;proovivõtt;отбор проб
7410;proovivõtutehnika;метод отбора проб
7411;sanktsioon;санкция
7413;liiv;песок
7419;liivaluidete kinnistamine;стабилизация песчаных дюн
7420;liivaluide;песчаная дюна
7438;prügila;свалка с санитарной обработкой
7443;tervisekaitsetehnika;санитария и санитарные мероприятия
7444;tervisekaitsekava;план санитарных мероприятий
7449;saproobsusindeks;индекс органического загрязнения
745;patarei;аккумулятор
7457;hoius;сбережения
7458;saepuru;древесные опилки
746;patareikõrvaldus;утилизация использованных аккумуляторов
7464;skistosomiaas;шистосомоз
7465;kool;школа
7470;kooliõpetus;школьное обучение
7472;teadus;наука
7478;teaduskoostöö;научное сотрудничество
7480;teaduspoliitika;научная политика
7483;kasusjäätmed;скрап
7484;kasusjäätmeturg;рынок скрапа
7485;kasusjäätmehind;цена на скрап
7495;meri;море
7497;merepõhi;морское дно
7498;merepõhjavarade kasutamine;использование ресурсов морского дна
7500;merepõhjavarade kaevandamine;разработка ресурсов морского дна
7502;mereveeringe;циркуляция морской воды
7513;meretase;уровень моря
7514;meretaseme tõus;повышение уровня моря
7519;tihend;перемычка
7528;mererand;морской берег
7529;aastaaeg;сезон
7531;aastaajaline ränne;сезонная миграция
7535;merevesi;морская вода
7536;merevee magestamine;опреснение морской воды
7538;mereveekaitse;защита морской воды
7541;sekundaarne biotoop;вторичный биотоп
7542;keskharidus;среднее образование
7548;teenindussektor;производственный сектор
7554;majandussektor;экономический сектор
7557;seadmete ohutus;безопасность промышленных установок
7565;uhtained;осадок
7566;uhtainete liikumine;перемещение осадков
7571;filtratsioon;просачивание воды
7574;filtratsioonivesi;фильтрованная вода
7578;seismoseire;сейсмический мониторинг
7579;tsunami;цунами
7581;konfiskeerimine;изъятие
7582;tulu konfiskeerimine;изъятие прибыли
7586;loomade aretusvalik;селекция животных
7588;sortide valikaretus;селекция растений
7590;seleen;селен
7592;eneseabiprogramm;программа  самопомощи
7593;enesevaatlus;самоконтроль
7594;isepuhastus;самоочищение
7595;semiariidne ökosüsteem;экосистема полузасушливых земель
7597;pooljuht;полупроводник
7599;pooltoode;полуфабрикат
760;mesilasekaitse;охрана пчел
7600;poolmetall;металлоид
7604;tundlikkusanalüüs;анализ чувствительности
761;lihaveised;мясной скот
7613;septik;отстойник
7616;arestimine;секвест
7617;madu;змея
7618;teeninduspiirkond;район обслуживания
762;mesilane;пчела
7621;teenused;услуги
7622;asustustihedus;концентрация населенных пунктов
7625;linnade laialivalgumine;разрастание городов
7627;setiti;отстойник
7628;kanalisatsioonivesi;сточная вода
7630;reoveeniisutusala;поля аэрации
7636;reoveekäitlussüsteem;система обработки стоков
764;mardikas;жук
7641;kanalisatsioonivõrk;канализационная система
7646;koorikloom;моллюски и ракообразные
765;käitumine;поведение
7651;kaitserajatis;защитное ограждение
7655;laevaehitus;судостроение
7659;laevaõnnetus;авария на море
766;ainete käitumine;свойства веществ
7662;laevaprügi;отходы судов
7663;laevaprügi kõrvaldus;утилизация отходов судов
7668;lasketiir;стрельбище
767;käitumislaad;манера поведения
7670;kaubanduskeskus;торговый центр
768;kasur;полезный организм
7683;võsa;кустарник
7686;ruumiõhu sündroom;синдром вредного помещения
7688;kõrvalmõju;побочный эффект
7689;ravimite kõrvalmõju;побочные эффекты медицинских препаратов
7690;sõelumine;просеивание
7692;summuti;глушитель
7694;räni;кремний
7699;hõbe;серебро
77;aktiivne osalemine;активное участие
7702;matkemodelleerimine;математическое моделирование
7709;asukoha valik;выбор площадки
7712;mõõtmestamine;определение размера
7715;suusatamine;лыжный спорт
7718;silueti rikkumine;разрушение ландшафта
772;veekogu põhjakiht;слой бентоса
7720;räbu;шлак
7724;tapamaja;бойня
7725;tapajäätmed;отходы боен
7726;loomade tapmine;забой скота
7730;une häirimine;нарушение сна
7731;kaevandamisrinne;склон котлована
7733;muda;ил
7742;reguleerlüüs;шлюз
7752;väikesaared;малые острова
7755;väikeahi;маломощная печь
7756;väikereostaja;маломощный источник загрязнения
7759;sudu;смог
776;benseen;бензин
7760;suduhoiatus;предупреждение о смоге
7761;suits;дым
7763;suitsu vältimine;предотвращение задымления
7765;suitsetamine;курение
7768;nastiklane;змеи
7769;lumi;снег
777;bensopüreen;бензопирен
7774;leotamine;пропитка
7776;seep;мыло
7781;sotsiaalne käitumine;социальное поведение
7784;sotsiaalne seisund;социальное условие
7787;sotsiaalne hind;социальная цена
7790;sotsiaalne areng;социальное развитие
7791;sotsiaalne diferentseerumine;социальная дифференциация
7793;sotsiaaldünaamika;социальная динамика
7795;sotsiaalrajatis;социальный объект
7796;sotsiaalne grupp;социальная группа
7798;sotsiaalne indikaator;социальный показатель
78;sekkumine maakasutusse;вмешательство на суше
7803;sotsiaalmeditsiin;общественная медицина
7805;ühiskondlik liikumine;общественное движение
7807;üldsuse osalemine;участие общественности
7809;sotsiaalpoliitika;социальная политика
781;berüllium;бериллий
7810;sotsiaalne probleem;социальная проблема
7811;sotsiaalne protsess;социальный процесс
7813;sotsiaalabi;социальная помощь
7815;sotsiaalkindlustus;социальное страхование
7816;sotsiaalteenus;социальные услуги
7817;sotsiaalne struktuur;структура общества
7818;sotsiaaluuring;опрос общественного мнения
7819;sotsiaalne süsteem;социальная система
7821;ühiskondlik väärtus;социальная ценность
7822;sotsiaalhoolekanne;социальное благосостояние
7823;ühiskond;общество
783;joogitööstus;производство напитков
7830;sotsioloogiline uuring;социологический обзор
7831;sotsioloogia;социология
784;jook;напиток
7840;veepehmendusaine;смягчающий агент
7842;tarkvara;программное обеспечение
7843;muld;почва
7844;mulla hapestumine;закисление почвы
7845;mullaõhk;почвенный воздух
7846;mullaanalüüs;анализ почвы
7847;mullabioloogia;биология почвы
7848;mulla suutvus;продуктивность почвы
7849;mullakeemia;химия почвы
7850;mulla tihenemine;уплотнение почвы
7851;mulla seisund;состояние почвы
7852;mullakaitse;сохранение почвы
7856;mullasaaste kõrvaldamine;дезактивация почвы
7858;mullaerosioon;эрозия почвы
786;bibliograafia;библиография
7860;mullaviljakus;плодородие почвы
7861;väetamine;удобрение почвы
7863;maaparandus;улучшение почвы
7866;mullakiht;почвенный слой
7867;pinnase koormus;нагрузка на землю
7868;mullastikukaart;карта почв
7871;pinnasemehaanika;почвенная механика
7873;mullamineraloogia;минералогия почвы
7874;mullavesi;влажность почвы
7875;mulla veerežiim;режим влажности почвы
7876;mullaorganism;почвенный организм
788;jalgratas;велосипед
7881;mullaprotsess;почвенный процесс
7882;mullaprofiil;профиль почв
7886;mullaressursid;почвенный ресурс
7889;mulla sooldumine;засоление почвы
7894;pinnase stabiliseerimine;стабилизация почвы
7895;mulla struktuur;структура почвы
7896;maapinna vajumine;проседание почвы
7899;mullaliik;тип почвы
7900;maakasutus;использование почвы
7902;mullavesi;почвенная вода
7905;päikesepatarei;солнечный коллектор
7906;päikeseenergia;солнечная энергия
7907;päikeseenergia kasutamine;технология использования солнечной энергии
7912;päikesekiirgus;солнечная радиация
7919;tahke olek;твердое состояние
792;kahepoolne leping;двусторонняя конвенция
7923;lahustuvus;растворимость
7925;lahusti;растворитель
7926;lahustite taaskasutamine;повторное использование растворителей
7927;laululind;певчая птица
7928;ülehelipauk;звуковой удар
7929;tahm;сажа
7933;heli;звук
7936;heliemissioon;звуковыделение
7937;heliimmissioon;иммиссия звука
7939;heli mõõtmine;измерение уровня звука
794;pilsiõli;трюмная нефть
7941;helisummutus;звукоизоляция
7942;heli levimine;распространение звука
7945;heliläbilaskmine;передача звука
7948;Atlandi ookeani lõunaosa;южная часть Атлантического океана
7952;Vaikse ookeani lõunaosa;южная часть Тихого океана
7969;kosmoseveondus;космический транспорт
7970;kosmoselend;космический полет
7972;kosmosepraht;отходы в космосе
7973;spastiline krupp;спазмодический круп
7974;populatsiooni liikuvus;пространственная мобильность
7975;erivolitus;специальное разрешение
7978;eriseadus;специальный закон
798;bioakumulatsioon;бионакопление
7983;liigikaitse;сохранение видов
7985;liigiline vaesestumine;исчезновение видов
7986;liikide reintroduktsioon;повторное заселение видов
7992;spektroskoopia;спектроскопия
7994;kiirus;скорость
7996;piirkiirus;ограничение скорости
7999;ämblik;паук
8;mahajäetud sõiduk;брошенный автомобиль
800;bioakumuleeruv reoaine;бионакопительное загрязняющее вещество
8006;käsn;губки
8008;sport;спорт
8014;spordirajatis;спортивное сооружение
8019;aerosoolipurk;аэрозольный баллончик
802;biosaadavus;биополезность
8020;õhku pihustatud asbest;распыленный асбест
8028;allikavesi;вода из родника
8029;pritsimine;распыление
8031;väljak;площадь
8032;omavoliline hõive;скваттерное поселение
8036;biotiik;хранилище жидких отходов
8039;korsten;дымовая труба
8047;norm;стандарт
8048;standardimine;стандартизация
8056;põhitoit;основные продукты питания
8057;tärklis;крахмал
8062;riik;государство
807;biokeemiline meetod;биохимический метод
8070;jäätmete seisund;состояние отходов
8073;jaam;станция
8074;statistiline analüüs;статистический анализ
8075;statistilised andmed;статистические данные
8076;statistika;статистика
8077;jäätmestatistika;статистический учет отходов
8078;arenguseisund;уровень экономического развития
8082;igamisaeg;срок давности
8083;avalikõiguslik juriidiline isik;государственный орган
8084;pidev müra;устойчивый звук
8088;teras;сталь
8089;terasetööstus;производство стали
8096;steroid;стероид
8098;ergutusfond;фонд экономического стимулирования
81;kohanemisvõimeline liik;адаптирующиеся виды
8100;laomajandus;управление запасами
8104;kivi;камень
8110;pais;дамба
812;biokeemiline protsess;биохимический процесс
8122;ahi;печь
8125;kihistumine;стратификация
8128;stratosfäär;стратосфера
813;biokeemiline aine;биохимическое вещество
8133;vooluhulga mõõtmine;измерение потока
8136;tänavapuhastus;уборка улиц
8140;tugevusõpetus;сопротивление материалов
8141;stress;стресс
8143;pealmaakaevandamine;вскрышные горные работы
8144;strontsium;стронций
8145;struktuurimuutuste plaan;программа структурной перестройки
815;biokeemia;биохимия
8151;regionaalplaneering;структурный план
8158;merepõhjamorfoloogia;морфология морского дна
8159;allveelaev;подводная лодка
816;biotsiid;биоцид
8162;järgnev käsk;последующий приказ
8167;mulla aluskiht;грунт
8168;drenaaž;грунтовой дренаж
8173;halogeeniühendite asendamine;замещение галогенизированных соединений
8174;fosfaatide asendamine;замещение фосфата
8175;substraatkultiveerimine;культивация субстрата
818;bioklimatoloogia;биоклиматология
8182;äärelinn;пригород
8185;suhkur;сахар
8188;suhkrutööstus;производство сахара
8190;sulfaat;сульфат
8192;sulfiid;сульфид
8198;väävel;сера
820;bioakumulatsioonitegur;биоконцентрирующий фактор
8200;väävlisisaldus;концентрация серы
8202;vääveldioksiid;диоксид серы
8203;väävelhape;серная кислота
8204;väävli oksiid;оксид серы
821;biolagundatavus;способность к биодеградации
8212;ehitusjärelevalve;контроль за строительными работами
8213;paigaldusjärelevalve;контроль за установкой оборудования
8214;järelevalveorgan;наблюдательный орган
8226;pindpinevus;напряжение поверхности
8227;pinnatöötlus;обработка поверхности
8229;pinnavesi;поверхностная вода
823;biolagundatav reoaine;биодеградирующее загрязняющее вещество
8236;kirurgiajäätmed;отходы хирургических операций
8237;ülejääk;положительный баланс
8240;ülevaatus;обзор
8255;magusaine;подсластитель
8262;sünökoloogia;экология сообществ
8263;sünergism;принцип совместного существования
8265;mürgiste ainete sünergeetiline toime;совместный эффект загрязняющих веществ
8268;sünteesdetergent;стиральный порошок
8269;sünteeskiutööstus;производство синтетических волокон
8272;sünteesmaterjal;синтетический материал
8273;sünteesmaterjalitööstus;производство синтетических материалов
8275;sünteeskiud;синтетическое текстильное волокно
8278;süsteemianalüüs;системный анализ
8279;süsteemivõrdlus;системное сравнение
8280;süsteemiteooria;теория систем
8286;hoidlapark;танкерный склад
8289;tanniin;танин
8296;tõrv;деготь
8299;sihtrühm;целевая аудитория
83;kohanemisaeg;период адаптации
830;bioeetika;биоэтика
8301;tariif;тариф
8303;tõrvatootmine;производство дегтя
8304;bituminoosne liiv;битуминозный песок
8305;tõrvakasutus;использование дегтя
8307;maks;налог
8308;maksustamine;налогообложение
8309;maksude diferentseerimine;дифференциация налогов
8312;maksuseadus;закон в области налогообложения
8313;taksonoomia;таксономия
832;biogaas;биогаз
8321;õppemeetod;метод обучения
833;biogeokeemiline aineringe;биохимический цикл
8330;tehnoloogia muutmine;технологическое изменение
8333;tehnoloogia areng;технологическое развитие
8334;tootmisoht;технологическая угроза
8337;tehnoloogiaprotsess;технологический процесс
8339;tehnoloogia;технология
834;biogeokeemia;биогеохимия
8340;tehnoloogia omaksvõtt;внедрение технологий
8341;tehnoloogia hindamine;оценка технологии
8342;tehnoloogiasiire;передача технологии
8344;tektoonika;тектоника
835;biogeograafiline piirkond;биогеографический регион
8350;telemaatika;телематика
8353;televisioon;телевидение
836;biogeograafia;биогеография
8361;parasvöötmesegamets;лес умеренной климатической зоны
8362;parasvöötmelehtmets;редколесье умеренной климатической зоны
8366;temperatuur;температура
8367;ajutine elupaik;временное жилище
8369;ajutine peavari;временный кров
8371;ajutine ladustamine;временное хранение
8376;teratogenees;тератогенез
8377;teratoloogiline sõeluuring;проверка на тератогенез
8378;teratogeensus;тератогенность
8379;teratogeen;тератоген
8380;terminoloogia;терминология
8381;termiit;термит
8387;maismaa elusvarad;биологические ресурсы суши
8388;maismaaökosüsteem;экосистема суши
839;bioaktiivsus;биологическая активность
8398;territoriaalpoliitika;территориальная политика
8403;kolmas sektor;сектор торговли и услуг
8407;katseloom;подопытное животное
841;bioanalüüs;биологический анализ
8411;katsetamisjuhend;руководство для проведения тестов
8412;katsemeetod;метод тестирования
8415;katseorganism;подопытный организм
842;bioloogiline omadus;биологические свойства
8421;tekstiilitööstus;текстильная промышленность
8422;tekstiil;текстиль
8428;tallium;таллий
8433;rahateooria;теория денег
8442;soojusreostus;термальное загрязнение
8446;meresoojusenergia;морская термальная энергия
8448;termaalvesi;термальная вода
8450;termodünaamika;термодинамика
8454;tesaurus;тезаурус
846;bioloogiline areng;биологическое  развитие
8470;läviväärtus;пороговая величина
8475;loodeteenergia;энергия прилива
8478;tõusuvesi;приливная вода
8486;puidutööstus;лесная промышленность
8487;aeg;время
849;bioloogiline toime;биологический эффект
8490;tina;олово
8496;titaandioksiid;диоксид титана
8499;kärnkonn;жаба
8501;tubakas;табак
8503;tubakasuits;табачный дым
851;biotehnika;биоинженерия
8516;tornaado;торнадо
8519;kilpkonn;сухопутная черепаха
8521;üldnäitaja;итоговый параметр
8522;turism;туризм
8525;turismirajatis;туристические услуги
8527;turismipiirkond;туристическая зона
8541;toksikoloogiline hindamine;токсикологическая оценка
8542;toksikoloogiline katsetamine;токсикологическое испытание
8549;toksiin;токсин
8556;jälgaine;микропримесь
8559;soontaim;трахеофит
8562;keskkonnajälgimiskava;план наблюдений
8566;kauplemine ja tarbimine;торговля и потребление
8567;kaubandustõke;торговый барьер
8569;kaubandus;торговля
8571;kaubanduspoliitika;торговая политика
8572;elukutse;торговля как вид деятельности
8573;kaubandussuhted;торговые отношения
8574;kaubanduspiirang;торговые ограничения
8576;ametiühing;профсоюз
8579;rahvakultuur;традиционная культура
8580;rahvameditsiin;традиционная медицина
8582;liiklus;движение транспорта
8583;liiklusõnnetus;авария на дороге
8585;liiklusjärelevalve;регулирование движения дорожного транспорта
8588;mootorsõidukiheitmed;выхлопы транспортных средств
8589;liiklustehnika;дорожное строительство
8590;liikluse infrastruktuur;транспортная инфраструктура
8592;liiklusummik;дорожная пробка
8595;liiklusseire;мониторинг транспорта
8596;liiklusmüra;дорожный шум
8598;veeliiklus;движение на воде
8599;liiklustee;транспортный маршрут
86;lisapakend;дополнительная упаковка
8606;rong;поезд
861;bioseire;биологический мониторинг
8626;üleminekukorraldus;соглашение о переходном периоде
8627;rändasula;временный поселок
8629;siirdeelement;переходный химический элемент
8633;veoettevõte;транспортные перевозки
8634;torutransport;трубопроводный транспорт
8639;veonduspoliitika;транспортная политика
8648;veonduse planeerimine;транспортное планирование
8653;veondussüsteem;транспортная система
8655;püünisjaht;отлов животных
8658;reisimine;путешествие
8659;reisikulu;расходы на поездку
8664;puu;дерево
8667;puukool;лесной питомник
867;bioloogiline protsess;биологический процесс
8673;triasiin;триазин
8675;tilkniisutus;капельное и струйное орошение
868;bioproduktsioon;биологическое производство
8683;troofiline tase;трофический уровень
8685;troopikaökosüsteem;экосистема тропиков
8686;troopikametsa ökosüsteem;экосистема тропических лесов
8687;troopikamets;тропический лес
8688;troopiline vihmamets;тропический дождевой лес
8695;troposfäär;тропосфера
8696;troposfääriosoon;тропосферный озон
8701;peamaantee;магистральная дорога
8704;tundra;тундра
8707;tunnel;тоннель
8713;turbiin;турбина
8719;vahetekktanker;двухпалубный танкер
8720;katamaraan;судно с двойным корпусом
8722;ettevõtlusliik;тип бизнеса
8723;nõudeliik;тип претензии
8724;juhtimisviis;тип менеджмента
8727;taifuun;тайфун
873;bioloogilised loodusvarad;биологический ресурс
8731;rehv;автопокрышка
8736;ultrafiltrimine;микрофильтрация
8739;ultraheli;ультразвук
8742;ultraviolettkiirgus;ультрафиолетовое излучение
8755;prügilapõhja vooderdamine;гидроизоляция мусорной ямы
8758;allmaahoidla;подземное хранилище
8761;piiratud õigustega inimesed;неимущие слои населения
8762;ettevõtlus;похоронная служба
8766;allveelase;подводный сток
8776;Ühinenud Rahvaste Organisatsioon;Организация Объединенных Наций
878;heitgaasi biopuhastus;биологическая очистка отработанного газа
8782;puhta õhu piirkond;район чистого воздуха
8784;toorvesi;сырая вода
8785;kasvatus;воспитание
8789;ülemkoda;Верхняя Палата
879;jäätmete biokäitlus;биологическая утилизация отходов
8794;linna arengukava;программа городского развития
8797;linnaala;городской район
88;lisand;добавки
880;biorelv;биологическое оружие
8801;asulate taandareng;заброшенный городской район
8803;linnaplaneerimine;городское проектирование
8804;linnaehitus;городское развитие
8807;linnaökosüsteem;экосистема города
881;bioloogia;биология
8811;kommunaalrajatis;объект коммунального хозяйства
8815;linnahaljastud;городская зелень
882;bioluminestsents;биолюминесценция
8824;linnamaastik;городской ландшафт
8826;linnahaldus;управление городом
8829;linnaplaneerimine;городское планирование
8832;linnaarenduspoliitika;городская политика
8833;linnareostus;загрязнение городскими отходами
8834;linnaelanikkond;городское население
8839;asulate moderniseerimine;реконструкция городов
8840;asulate saneerimine;городские санитарные мероприятия
8841;linnaasum;микрорайон
8843;linnastress;урбанистический стресс
8844;linnastruktuur;городская структура
8845;urbanistika;изучение городов
8847;linnaliiklus;городской транспорт
885;biomassist saadav energia;энергия биомассы
8850;veevärgivesi;городская вода
8852;asulate veevarustus;городское водоснабжение
8857;karulane;медвежьи
8866;vanarehv;скрап из автопокрышек
8870;vabaajakasutus;использование досуга
8872;tarbijaeelis;преимущество для пользователя
8875;kütteväärtuse kasutamine;использование теплотворной способности
8876;kohalike ressursside kasutamine;использование местных ресурсов
8877;pestitsiidikasutus;использование пестицидов
8879;ressursikasutus;использование ресурсов
888;biofüüsika;биофизика
8886;määratlemata õigusmõiste;неопределенная правовая концепция
8887;org;долина
889;bioreaktor;биореактор
8892;väärtuslik ökosüsteemielement;ценный компонент экосистемы
8893;vanaadium;ванадий
8894;vandalism;вандализм
8898;aururõhk;давление пара
8899;lakk;лак
890;biorütm;биоритм
8908;taimkate;растительный покров
8909;köögiviljakasvatus;растениеводство
891;bioohutus;биобезопасность
8910;taimeökoloogia;экология растений
8912;taimearetus;селекция растений
8913;taimeõli;растительное масло
8918;taimepaljundus;репродукция растений
8919;taimsed loodusvarad;растительный ресурс
8920;köögivili;овощ
8921;taimejäätmed;растительные отходы
8922;taimkond;растительность
8925;taimkattetüüp;тип растительности
8926;sõiduk;транспортное средство
8929;mootorsõiduki heitgaas;выхлопной газ транспортных средств
8931;mootorsõidukite ülevaatus;техосмотр автомобилей
8934;sõidukitööstus;производство транспортных средств
894;biosfäärikaitseala;биосферный заповедник
895;biosüntees;биосинтез
8951;vetrinaarmeditsiin;ветеринария
8959;vibratsioon;вибрация
8964;video;видео
8967;küla;деревня
8969;käärimispära;барда
8974;viroloogia;вирусология
8976;viirus;вирус
8977;viskoossus;вязкость
898;biotehnoloogia;биотехнология
8986;vitamiin;витамин
8987;viinamarjakasvatus;виноградарство
899;biootiline tegur;биотический фактор
8990;sõnastik;словарь
8993;lenduv orgaaniline ühend;летучее органическое соединение
8995;lenduvus;летучесть
8997;vulkaaniline piirkond;вулканический район
8999;vulkaanipurse;извержение вулкана
9003;vulkanism;вулканический процесс
9008;jäätmete juurdevool;общее количество отходов
901;biotoop;биотоп
9010;vabatahtlik töö;общественная работа
