ID;SRC;TAR
6912;radioaktiivne sade;радиоактивные осадки
6915;radioaktiivne saasteaine;радиоактивное загрязняющее вещество
6918;radioaktiivne aine;радиоактивное вещество
6919;radiomärgend;радиоактивный изотоп
6920;radiomärgenditehnika;технология применения радиоактивного изотопа
6921;radioaktiivsed jäätmed;радиоактивные отходы
6923;radioaktiivsete jäätmete käitlus;утилизация радиоактивных отходов
6925;radioaktiivsus;радиоактивность
6928;radionukliid, radioisotoop, radioaktiivne isotoop;радионуклид
693;tausttase;фоновый уровень
6935;radoon;радон
6937;kalts[ud         ];тряпка
6939;raudteesõiduk;железнодорожное транспортное средство
6940;raudteeliiklus;движение железнодорожного транспорта
6941;raudteevedu;железнодорожный транспорт
6942;raudtee;железная дорога
6947;vihm;дождь
6949;vihmamets;дождевой лес
695;taustkiirgus;фоновый уровень радиации
6950;pilvesisene õhuvõõriseuhe;выпадение дождя
6951;vihmavesi;дождевая вода
6953;maapinna tõstmine;повышение уровня участка земли
6959;üksikproov;разовое испытание
6962;raps;рапс
6963;kiirrong;скоростной поезд, следующий транзитом
6965;haruldane liik;редкие виды
6967;toormaterjal, toore, tooraine;сырье
6968;toormekulu;потребление сырья
6970;toorme tagamine;обеспеченность сырьем
6975;reaktsioonikineetika;кинетика химических реакций
6977;reaktor;реактор
6978;reaktori ohutus;безопасность реактора
6979;metsauuendus, metsa uuendamine, taasmetsastamine;лесовосстановление
698;bakter;бактерии
6982;arukus, mõistlikkus;разумность
6988;DNA rekombinatsioon, DNA-süntees;технология на основе рекомбинантной ДНК
6989;soovitus;рекомендация
699;biofilter;бактериальный слой
6992;ainete registreerimine;учет веществ
6997;maastiku taastamine;восстановление ландшафта
6999;looduselustiku taastamine;восстановление фауны
7;vanareostusobjekt, vanasaastusobjekt;заброшенная промышленная площадка
700;bakteritsiid;бактерицид
7000;taastamiskava;план восстановления природных ресурсов
7001;virgestus, rekreatsioon;отдых
7003;virgestusala, puhkeala;зона отдыха
7009;ringluskõlblikkus, taaskasutatavus;способность к вторичному использованию
7010;kasutuskõlblikud plastijäätmed;пластмасса, пригодная для вторичного использования
7012;teisene materjal, teisesmaterjal;материал из утилизированных отходов
7014;teisene paber, teisespaber;бумага из отходов
7015;ringlussevõtt (jäätmete), jäätmete ringlussevõtt;вторичное использование отходов
7018;olelustsükli juhtimine;управление жизненным циклом продукта
7019;jäätmekäitlusseadus;закон в области вторичного использования отходов
702;bakterioloogia;бактериология
7021;riglussevõtukõlblikkus;потенциал вторичного использования
7023;ringlussevõtusuhe;коэффициент вторичного использования
7028;heastamine;возмещение ущерба
7029;punased looded;"""красный"" прилив"
7030;redutseerimine          (keem), reduktsioon          (keem), taandamine          (keem);химическое восстановление
7032;pilliroog;тростник
7034;kari (kari);риф
7035;rafineerimisettevõte;рафинировочный завод
7036;rafineerimine;очистка
7037;"peegeldus, peegeldumine; peegeldamine";отражение
7038;reflektomeetria;рефлектометрия
7042;jahutusaine, külmutusagens;охлаждающий агент
7043;jahutustööstus, külmutustööstus;работа холодильных установок
7044;jahutamine, külmutamine;охлаждение
7045;"külmik; külmutusseade";холодильник
7046;pagula, refuugium;экологическое убежище
7047;pagulane;беженец
7050;prügiveok;автомобиль для сбора мусора
7051;jäätmekütus, prügikütus;топливо, произведенное из отходов
7056;jäätme- ja [reovee]settekompost;компост из сточного ила и отходов
7057;regenereerimine;восстановление
7058;vanade tehaste keskkonnaseadistamine;модернизация заводского оборудования
7059;piirkond, regioon;регион
7063;piirkondlik konvent;региональная конвенция
7066;piirkonna areng;региональное развитие
7070;piirkondlik õigus;региональный закон
7073;piirkondlik tegevuskava;региональный план
7075;piirkondlik planeerimine;региональное планирование
7077;piirkondlik määrus;региональный нормативный документ
7079;piirkonnastatistika;региональная статистика
7080;piirkonna struktuur;региональная структура
7082;registreerimine;регистрация
7083;registreerimiskorraldus;процедура регистрации
7084;taastuv (uuenev) toore;возобновляемый сырьевой материал
7086;määrus piirväärtuste kohta;нормативный документ по ПДК
7087;määrus, dekreet;указ
7089;reguleeriv seadus;регулятивный закон
709;bilanss;баланс (экономический)
7090;valitsuse järelevalve kommunaalteenuste üle;регулирующий контроль
7091;ennistamine;восстановление
7092;ümberasustamine;ремонт и строительство жилых домов
7093;reintroduktsioon;повторное заселение вида
7094;põhjuse ja tagajärje suhe;причинно-следственная взаимосвязь
7097;organismide vabadusselaskmine;выпуск микроорганизмов в окружающую среду
7099;usund, usk, religioon;религия
71;huvirühm;группа активистов
710;huvide tasakaalustamine;баланс интересов
7102;kaugseire;дистанционное зондирование
7103;ärastus, kõrvaldus, kõrvaldamine;удаление
7104;keskkonnataastus, keskkonnaennistus;восстановление природной системы
7107;taastuva (uueneva) energia allikas;возобновляемый источник энергии
7108;taastuv (uuenev) loodusvara;возобновляемый ресурс
7110;üürikorterid;жилье внаем
7112;remontimine;услуги по ремонту
7114;asendamine;замещение (физич.)
7115;asenduskulu;стоимость замещения (экон.)
7116;aruandlus;процесс подготовки отчета
7118;esindamine;представление
7119;ümbertöötlemine;переработка ядерного топлива
7120;paljunemine, sigimine;репродукция (биологическая)
7122;DNA reproduktiivne käitlemine;манипулирование репродукцией
7124;roomaja, reptiil;рептилии
7126;päästeteenistus;служба спасения
7127;uurimus, uuring;исследование
7129;uurimiskeskus;исследовательский центр
7135;uurimisprojekt;исследовательский проект
7137;bioloogiline kaitseala;биологический заповедник
7138;veehoidla;водоем
7143;elurajoon, asustusala;жилой район
7144;elamu;жилой дом
7146;kiirustõketega elurajoon;жилой район с дорогами, оборудованными устройствами по контролю за скоростью
7149;veejääk;остаточное количество воды
7155;jääkrisk;остаточный риск
7156;prügi;остаток после переработки отходов
7159;jääksisalduse määramine;анализ остатков
716;pangandus;банковские операции
7160;jääkide ringlussevõtt;вторичное использование остатков
7161;vaik;смола
7163;resistentsus, vastupanuvõime;сопротивление (биологическое)
7165;otsus;резолюция (акт)
7167;resorptsioon, imendumine;поглощение
7168;loodusvara, ressurss;ресурс
7169;ressursside hindamine;оценка ресурса
7170;ressursihoid;сохранение ресурсов
7172;ressursikasutus;эксплуатация ресурсов
7173;ressursivaru;ресурсный запас
7175;ressursimajandus;управление ресурсами
7176;hingamine, respiratsioon;респирация
7178;hingamisõhk;респираторный воздух
7179;hingamisteede haigus;респираторное заболевание
718;reoveesette laotamiskeeld;запрет на слив сточного ила в неустановленных местах
7180;hingamiskurn, respiraator;аппарат респираторной защиты
7181;hingamissüsteem, respiratoorsüsteem;респираторная система
7182;hingamisteed;респираторный тракт
7184;vastutus;ответственность
7185;keskkonnamõju pööramine;обратное воздействие
7187;resistentsusfaktor;форма покоя
7188;ennistamine, restauratsioon, restaureerimine;реставрация
7189;ennistusmeede;восстановительная мера
719;baarium;барий
7191;"tootmispiirang; tootmise piiramine";ограничение производства
7192;kasutuspiirang;ограничение на использование
7193;jaekaubandus;розничная торговля
7194;suurveepidurdusveehoidla, tulvapidurdusveehoidla;противопаводковое водохранилище
7195;järelsisustamine;ретрофиттинг
7197;loodusseisundi taastamine;возврат к природе
7198;korduskasutuspakend;оборотная тара
72;aktiivsüsi;активированный уголь
7201;materjalide korduskasutus;повторное использование материалов
7202;taashaljastamine;восстановление растительного покрова
7204;pöördosmoos;реверсный осмос
7214;riis;рис
7217;taotlusõigus;право подать петицию
7218;varaline õigus;право собственности
7221;õigus hüvitisele;право на компенсацию
7222;õigus saada teavet (informatsiooni);право на информацию
7223;rõngastamine;кольцевание
7227;lauserosioon, pinduuristus;промывка
7230;veekogu kaldavöönd;прибрежная зона
7231;maakerge;повышение (геологическое)
7232;meretaseme tõus;повышение уровня моря
7233;risk;риск
7235;riskianalüüs;анализ риска
7236;riski hindamine;оценка риска
7237;riski[astme] ja tulu analüüs;финансовая оценка риска и прибыли
7238;ohust teavitamine;обмен информацией по рискам
7240;ohu teadvustamine;понимание риска
7241;riski vähendamine;снижение риска
7244;jõgi;река
7251;jõevalgla muutumine;развитие речного бассейна
7257;jõesängi reguleerimine;изменение русла реки
726;taustseire;базовый мониторинг
7266;jõereostus, jõe reostamine;загрязнение рек
7269;jõevesi;речная вода
7272;tee, maantee;дорога
7276;teeehitus, teedeehitus;строительство дорог
7279;teehooldus;содержание дорог
728;alus (keem);основа (хим.)
7282;liiklusohutus;дорожная безопасность
7283;teesool;техническая соль
7293;teeliiklus, maanteeliiklus;дорожное движение
7295;teeehitustehnika;организация дорожного движения
7296;maanteevedu, maanteetransport;дорожный транспорт
7298;kivim;порода
73;aktiivmuda;активный ил
730;põhitoidu tarve;потребности в основных продуктах питания
7302;kivivill;минеральная вата
7306;näriline;грызун
731;aluselisus;основность (хим.)
7312;juur;корень
7314;pöördahi;роторная печь
7319;marsruut;маршрут
7320;teede kavandamine (planeerimine);планирование маршрутов
7324;kautšuk;резина
7326;kautšuki töötlemine;переработка резины
7327;kummitööstus;производство резино-технических изделий
7328;kummijäätmed;резиновые отходы
733;kandseen;базидиомицеты
7340;äravool;сток
7345;maakoht, maapiirkond;сельский район
7348;maakeskkond;окружающая среда в сельской местности
7352;maaelanikkond;сельское население
7353;maaasula;сельский поселок
7354;agroturism;загородный туризм
7355;maaasulate veevarustus;сельское водоснабжение
736;annusprotsess;периодический процесс
7362;ohutus, julgeolek, turvalisus;безопасность
7363;ohutusanalüüs;анализ безопасности
7364;ohutusmeede, ohutusabinõu;мера безопасности
7366;ohutuseeskiri;правило безопасности
7367;ohutusnormid;стандарт безопасности
7369;ehitusohutusnormid;норма безопасности для здания
7370;ohutusuuring;изучение безопасности
7373;salamander;саламандра
7376;sooldumine;засоление
7384;samonella;сальмонелла
7390;soolsus, soolasisaldus;содержание соли
7395;soolakoormus;загрязнение солью
7396;padur, marš, maršimaa;солончак
7397;rannaniit, saliinne rannaniit;луг, затопляемый морской водой
740;suplusvesi;водоемы для купания
7400;sooltuumik;соляное ядро
7401;sool;соль
7402;soolane vesi;морская вода
7404;päästmine;спасение на море
7407;proovivõtt;отбор проб
7410;proovivõtutehnika;метод отбора проб
7411;sanktsioon;санкция
7413;liiv;песок
7419;liivaluidete kinnistamine;стабилизация песчаных дюн
7420;liivaluide;песчаная дюна
7423;liivavõtt, liiva kaevandamine;добыча песка
7425;liivakarjäär, liivaauk;песчаный карьер
7436;sanitaarseade;санитарно-техническое оборудование
7438;prügila;свалка с санитарной обработкой
7443;tervisekaitsetehnika;санитария и санитарные мероприятия
7444;tervisekaitsekava;план санитарных мероприятий
7449;saproobsusindeks;индекс органического загрязнения
745;patarei;аккумулятор
7450;saproob, saprobiont;сапробионты
7452;satelliit, tehiskaaslane;спутник
7457;hoius;сбережения
7458;saepuru;древесные опилки
746;patareikõrvaldus;утилизация использованных аккумуляторов
7464;skistosomiaas;шистосомоз
7465;kool;школа
7470;kooliõpetus;школьное обучение
7472;teadus;наука
7477;teadus- ja tehnikainfo;научная и техническая информация
7478;teaduskoostöö;научное сотрудничество
7480;teaduspoliitika;научная политика
7482;hindamisobjekti määratlemine (keskkonnamõju hindamisel);процедура определения порядка проведения экологической экспертизы
7483;kasusjäätmed;скрап
7484;kasusjäätmeturg;рынок скрапа
7485;kasusjäätmehind;цена на скрап
7486;vanametall, metallijäätmed, romu;металлолом
7489;romusõiduk;автомобиль, направляемый на переплавку
749;laht, merelaht;бухта
7491;varjestamine, varjestus;экранирование
7495;meri;море
7497;merepõhi;морское дно
7498;merepõhjavarade kasutamine;использование ресурсов морского дна
7500;merepõhjavarade kaevandamine;разработка ресурсов морского дна
7502;mereveeringe;циркуляция морской воды
751;lauge [mere]rand;пляж
7513;meretase;уровень моря
7514;meretaseme tõus;повышение уровня моря
7516;tihendamine;гидроизоляция (процесс)
7519;tihend;перемычка
7520;merrelase (gen. -laskme), süvalase;морской выводной коллектор
7525;merevara, mereressurss;морской ресурс
7528;mererand;морской берег
7529;"aastaaeg; hooaeg, sesoon";сезон
7531;aastaajaline ränne;сезонная миграция
7535;merevesi;морская вода
7536;merevee magestamine;опреснение морской воды
7538;mereveekaitse;защита морской воды
7541;sekundaarne biotoop;вторичный биотоп
7542;keskharidus;среднее образование
7548;teenindussektor;производственный сектор
755;randauhtumine;выброс на берег морских животных
7551;pruugitud kaubad;товары, бывшие в употреблении
7554;majandussektor;экономический сектор
7557;seadmete ohutus;безопасность промышленных установок
7560;settenõgu, settebassein         (biol);седиментационный бассейн
7562;sadestamine;седиментация (метод очистки)
7563;settimine, sedimentatsioon;седиментация (геол.)
7565;uhtained;осадок
7566;uhtainete liikumine;перемещение осадков
7567;seeme;семя (биол.)
7568;puhtimisaine, puhis;предпосевная обработка семян
7571;filtratsioon;просачивание воды
7574;filtratsioonivesi;фильтрованная вода
7575;seismoaktiivsus, seismiline aktiivsus;сейсмическая активность
7578;seismoseire;сейсмический мониторинг
7579;tsunami;цунами
7581;konfiskeerimine;изъятие
7582;tulu konfiskeerimine;изъятие прибыли
7584;tehnoloogia valik (valimine);выбор технологии
7586;loomade aretusvalik;селекция животных
7588;sortide valikaretus;селекция растений
7590;seleen;селен
7592;eneseabiprogramm;программа  самопомощи
7593;enesevaatlus;самоконтроль
7594;isepuhastus;самоочищение
7595;semiariidne ökosüsteem;экосистема полузасушливых земель
7597;pooljuht;полупроводник
7599;pooltoode;полуфабрикат
760;mesilasekaitse;охрана пчел
7600;poolmetall;металлоид
7603;tundlik ala;район с неустойчивой экологической обстановкой
7604;tundlikkusanalüüs;анализ чувствительности
7609;lahuskogumine (jäätmete);сбор отходов с сортировкой
761;lihaveised;мясной скот
7611;sortimine tekkekohas (jäätmete);сортировка мусора в месте его сбора
7612;eraldi, separaator;сепаратор
7613;septik;отстойник
7616;arestimine;секвест
7617;madu;змея
7618;teeninduspiirkond;район обслуживания
762;mesilane;пчела
7621;teenused;услуги
7622;asustustihedus;концентрация населенных пунктов
7625;linnade laialivalgumine;разрастание городов
7627;setiti;отстойник
7628;kanalisatsioonivesi;сточная вода
7629;reovee ärajuhtimine, reoveekõrvaldus;утилизация сточной воды
7630;reoveeniisutusala;поля аэрации
7632;reoveesete, reoveemuda;сточный ил
7636;reoveekäitlussüsteem;система обработки стоков
764;mardikas;жук
7641;kanalisatsioonivõrk;канализационная система
7646;koorikloom;моллюски и ракообразные
765;käitumine;поведение
7651;kaitserajatis;защитное ограждение
7652;aleviljelus;подсечно-переложное земледелие
7654;laev, alus;корабль
7655;laevaehitus;судостроение
7659;laevaõnnetus;авария на море
766;ainete käitumine;свойства веществ
7662;laevaprügi;отходы судов
7663;laevaprügi kõrvaldus;утилизация отходов судов
7668;lasketiir;стрельбище
7669;kauplus, pood;магазин (торг.)
767;käitumislaad;манера поведения
7670;kaubanduskeskus;торговый центр
7679;show, etendus;выставка
768;kasur;полезный организм
7680;hakkur, peenesti;дезинтегратор, дробилка
7681;jäätmepurusti, prügipurusti;дезинтегратор отходов
7683;võsa;кустарник
7684;rongikoostejaam, koostejaam;сортировочная станция
7686;ruumiõhu sündroom;синдром вредного помещения
7688;kõrvalmõju;побочный эффект
7689;ravimite kõrvalmõju;побочные эффекты медицинских препаратов
7690;sõelumine;просеивание
7692;summuti;глушитель
7694;räni;кремний
7697;tornhoidla, silo;силосная башня
7698;tolm         (pedol), möll  (geol), aleuriit;силт
7699;hõbe;серебро
77;aktiivne osalemine;активное участие
7702;matkemodelleerimine;математическое моделирование
7707;paagutamine, paagutus;спекание
7709;asukoha valik;выбор площадки
7712;mõõtmestamine;определение размера
7715;suusatamine;лыжный спорт
7716;nahk;кожа (анат.)
7718;silueti rikkumine;разрушение ландшафта
772;veekogu põhjakiht;слой бентоса
7720;räbu;шлак
7724;tapamaja;бойня
7725;tapajäätmed;отходы боен
7726;loomade tapmine;забой скота
7729;uni, magamine;сон
773;bentiline ökosüsteem, põhjaökosüsteem;экосистема бентоса
7730;une häirimine;нарушение сна
7731;kaevandamisrinne;склон котлована
7733;muda;ил
7737;[reovee]muda ([reovee]sette) kääritamine;биологическая переработка ила
7738;settepõletus, mudapõletus;сжигание ила
7739;settetiik, mudatiik;отстойник для осаждения ила
7740;settekäitlus, mudakäitlus;переработка ила
7742;reguleerlüüs;шлюз
7747;väike- ja keskmine tööstus;малые и средние предприятия
775;bentos, põhjaelustik;бентос
7752;väikesaared;малые острова
7755;väikeahi;маломощная печь
7756;väikereostaja;маломощный источник загрязнения
7759;sudu;смог
776;benseen;бензин
7760;suduhoiatus;предупреждение о смоге
7761;suits;дым
7763;suitsu vältimine;предотвращение задымления
7765;suitsetamine;курение
7768;nastiklane;змеи
7769;lumi;снег
777;bensopüreen;бензопирен
7771;lumelaviin, laviin;снежная лавина
7774;"leotamine; vettimine";пропитка
7776;seep;мыло
7781;sotsiaalne käitumine;социальное поведение
7784;sotsiaalne seisund;социальное условие
7787;sotsiaalne hind;социальная цена
7788;väliskulude muutmine otsesteks tootmiskuludeks;внутренний экономический учет возможного экологического ущерба
7790;sotsiaalne areng;социальное развитие
7791;sotsiaalne diferentseerumine;социальная дифференциация
7793;sotsiaaldünaamika;социальная динамика
7795;sotsiaalrajatis;социальный объект
7796;sotsiaalne grupp;социальная группа
7798;sotsiaalne indikaator;социальный показатель
78;sekkumine maakasutusse;вмешательство на суше
7803;sotsiaalmeditsiin;общественная медицина
7804;ühiskonnahoidlik käitumine;поведение, учитывающее мнение общественности
7805;ühiskondlik liikumine;общественное движение
7807;üldsuse osalemine;участие общественности
7809;sotsiaalpoliitika;социальная политика
781;berüllium;бериллий
7810;sotsiaalne probleem;социальная проблема
7811;sotsiaalne protsess;социальный процесс
7813;sotsiaalabi;социальная помощь
7815;"sotsiaalkindlustus; sotsiaalhooldus";социальное страхование
7816;sotsiaalteenus;социальные услуги
7817;sotsiaalne struktuur;структура общества
7818;sotsiaaluuring;опрос общественного мнения
7819;sotsiaalne süsteem;социальная система
782;beetakiirgus;бета-излучение
7821;ühiskondlik väärtus;социальная ценность
7822;sotsiaalhoolekanne;социальное благосостояние
7823;ühiskond;общество
7825;asulate sotsiaalmajanduslik aspekt;социально-экономический аспект населенных пунктов
7826;sotsiaalmajanduslik tegur;социально-экономический фактор
7827;biotehnoloogia sotsiaalmajanduslik mõju;социально-экономический эффект от применения биотехнологий
783;joogitööstus;производство напитков
7830;sotsioloogiline uuring;социологический обзор
7831;sotsioloogia;социология
7832;sotsiaalpoliitiline aspekt;общественно-политический аспект
7839;vee pehmendamine, veepehmendus;смягчение
784;jook;напиток
7840;veepehmendusaine;смягчающий агент
7842;tarkvara;программное обеспечение
7843;muld;почва
7844;mulla hapestumine;закисление почвы
7845;mullaõhk;почвенный воздух
7846;mullaanalüüs;анализ почвы
7847;mullabioloogia;биология почвы
7848;mulla suutvus;продуктивность почвы
7849;mullakeemia;химия почвы
7850;mulla tihenemine;уплотнение почвы
7851;mulla seisund;состояние почвы
7852;mullakaitse;сохранение почвы
7853;mullakaitseõigus         (jur);законодательство в области сохранения почв
7855;mullakahjustus;ущерб, нанесенный почве
7856;mullasaaste kõrvaldamine;дезактивация почвы
7857;mulla degradatsioon (degradeerumine);деградация почвы
7858;mullaerosioon;эрозия почвы
786;bibliograafia;библиография
7860;mullaviljakus;плодородие почвы
7861;väetamine;удобрение почвы
7862;mullateke, mullagenees;формирование почвы
7863;maaparandus;улучшение почвы
7866;mullakiht;почвенный слой
7867;pinnase koormus;нагрузка на землю
7868;mullastikukaart;карта почв
7871;pinnasemehaanika;почвенная механика
7873;mullamineraloogia;минералогия почвы
7874;mullavesi;влажность почвы
7875;mulla veerežiim;режим влажности почвы
7876;mullaorganism;почвенный организм
7878;mullareoaine, mullasaasteaine;вещество, загрязняющее почву
788;jalgratas;велосипед
7880;mullareostus, mullasaastus;загрязнение почвы
7881;mullaprotsess;почвенный процесс
7882;mullaprofiil;профиль почв
7884;mulla väärtus (kvaliteet);качество почвы
7886;mullaressursid;почвенный ресурс
7889;mulla sooldumine;засоление почвы
7890;mullateadus, pedoloogia;почвоведение
7892;mulla paakumine (vajumine);оседание почвы
7894;pinnase stabiliseerimine;стабилизация почвы
7895;mulla struktuur;структура почвы
7896;maapinna vajumine;проседание почвы
7897;maapinna tihendamine;герметичный слой на поверхности почвы
7898;mullalõimis, mulla granulomeetriline koostis;состав почвы
7899;mullaliik;тип почвы
79;"tegu, toiming; akt; seadus";акт
7900;maakasutus;использование почвы
7902;mullavesi;почвенная вода
7904;päikeseelement, heliorakk;солнечная батарея
7905;päikesepatarei;солнечный коллектор
7906;päikeseenergia;солнечная энергия
7907;päikeseenergia kasutamine;технология использования солнечной энергии
7908;päikeseküte;отопление на основе солнечной энергии
7910;päikeseelektrijaam;электростанция, работающая от энергии солнца
7912;päikesekiirgus;солнечная радиация
7918;tahke aine, tahkis;твердое вещество
7919;tahke olek;твердое состояние
792;kahepoolne leping;двусторонняя конвенция
7920;prügi, praht, tahked jäätmed;твердые отходы
7921;jäätmekäitlus, prügikäitlus;утилизация твердых отходов
7923;lahustuvus;растворимость
7925;lahusti;растворитель
7926;lahustite taaskasutamine;повторное использование растворителей
7927;laululind;певчая птица
7928;ülehelipauk;звуковой удар
7929;tahm;сажа
7930;aine neeldumine, sorptsioon;сорбция
7933;heli;звук
7936;heliemissioon;звуковыделение
7937;heliimmissioon;иммиссия звука
7938;helivaljus, helitase;уровень звука
7939;heli mõõtmine;измерение уровня звука
794;pilsiõli;трюмная нефть
7941;helisummutus;звукоизоляция
7942;heli levimine;распространение звука
7945;"heliläbilaskmine; heliülekanne";передача звука
7947;Lõuna-Ameerika;Южная Америка
7948;Atlandi ookeani lõunaosa;южная часть Атлантического океана
7949;Kagu-Aasia;Юго-Восточная Азия
795;pilsivesi, nõruvesi;трюмная вода
7950;Lõuna-Ameerika;Южная Африка
7951;Lõuna-Aasia;Южная Азия
7952;Vaikse ookeani lõunaosa;южная часть Тихого океана
7962;kosmos, maailmaruum;космос (астрон.)
7969;kosmoseveondus;космический транспорт
7970;kosmoselend;космический полет
7972;kosmosepraht;отходы в космосе
7973;spastiline krupp;спазмодический круп
7974;populatsiooni liikuvus;пространственная мобильность
7975;erivolitus;специальное разрешение
7976;spetsialisatsioon, spetsialiseerumine;специализация (биологическая)
7978;eriseadus;специальный закон
798;bioakumulatsioon;бионакопление
7981;erijäätmed;отходы с особым режимом обращения
7982;liik         (biol);виды
7983;liigikaitse;сохранение видов
7984;liigikaitsekava, liigikaitseprogramm;программа сохранения видов
7985;liigiline vaesestumine;исчезновение видов
7986;liikide reintroduktsioon;повторное заселение видов
7992;spektroskoopia;спектроскопия
7994;kiirus;скорость
7996;piirkiirus;ограничение скорости
7999;ämblik;паук
8;mahajäetud sõiduk;брошенный автомобиль
800;bioakumuleeruv reoaine;бионакопительное загрязняющее вещество
8000;väljavalgunu, väljavalgunud vedelik;разлив
8004;aherainemägi, terrikoonik;отвальный грунт
8006;käsn;губки
8008;sport;спорт
8014;spordirajatis;спортивное сооружение
8019;aerosoolipurk;аэрозольный баллончик
802;biosaadavus;биополезность
8020;õhku pihustatud asbest;распыленный асбест
8025;allikas, läte;родник
8028;allikavesi;вода из родника
8029;pritsimine;распыление
8031;väljak;площадь
8032;omavoliline hõive;скваттерное поселение
8036;biotiik;хранилище жидких отходов
8037;tall (talli);конюшня
8039;korsten;дымовая труба
8047;"norm; standard";стандарт
8048;standardimine;стандартизация
8051;ehituseeskiri;стандарты и нормы строительной промышленности
8056;põhitoit;основные продукты питания
8057;tärklis;крахмал
8062;riik;государство
8067;arengu nüüdistase;внедрения (патент.)
8068;andmed keskkonna seisundi kohta;данные о состоянии окружающей среды
8069;keskkonnaaruanne;отчет о состоянии окружающей среды
807;biokeemiline meetod;биохимический метод
8070;jäätmete seisund;состояние отходов
8072;aine olek, agregaatolek;состояние вещества
8073;jaam;станция
8074;statistiline analüüs;статистический анализ
8075;statistilised andmed;статистические данные
8076;statistika;статистика
8077;jäätmestatistika;статистический учет отходов
8078;arenguseisund;уровень экономического развития
8082;igamisaeg;срок давности
8083;avalikõiguslik juriidiline isik;государственный орган
8084;pidev müra;устойчивый звук
8086;aurukatel, aurugeneraator;паровой котел
8088;teras;сталь
8089;terasetööstus;производство стали
8095;steriliseerimine;стерилизация (процесс)
8096;steroid;стероид
8098;ergutusfond;фонд экономического стимулирования
8099;varu         (biol);племя (биол.)
81;kohanemisvõimeline liik;адаптирующиеся виды
8100;laomajandus;управление запасами
8102;inventuur, inventeerimine;инвентаризация запасов
8104;kivi;камень
8110;pais;дамба
8115;torm, raju;гроза
8117;tormikahjustus;ущерб, нанесенный грозой, штормом
812;biokeemiline protsess;биохимический процесс
8122;"ahi; pliit";печь
8125;kihistumine;стратификация
8128;stratosfäär;стратосфера
8129;stratosfääri osoonikihi kahanemine (hõrenemine);разрушение стратосферного озона
813;biokeemiline aine;биохимическое вещество
8133;vooluhulga mõõtmine;измерение потока
8136;tänavapuhastus;уборка улиц
8140;tugevusõpetus;сопротивление материалов
8141;stress;стресс
8143;pealmaakaevandamine;вскрышные горные работы
8144;strontsium;стронций
8145;struktuurimuutuste plaan;программа структурной перестройки
8148;struktuuri ja toime vaheline seos;"взаимосвязь ""структура-активность"""
8149;kehaheli, kehamüra;звуковые колебания в твердой структуре
815;biokeemia;биохимия
8151;regionaalplaneering;структурный план
8158;merepõhjamorfoloogia;морфология морского дна
8159;allveelaev;подводная лодка
816;biotsiid;биоцид
8162;järgnev käsk;последующий приказ
8163;maapinna vajumine, vajumine         (geol);проседание почвы
8165;toetus, toetusraha;субсидия
8167;mulla aluskiht;грунт
8168;drenaaž;грунтовой дренаж
8171;asendatavus;способность к замещению (хим.)
8173;halogeeniühendite asendamine;замещение галогенизированных соединений
8174;fosfaatide asendamine;замещение фосфата
8175;substraatkultiveerimine;культивация субстрата
8179;subtroopiline (lähistroopiline) ökosüsteem;экосистема субтропиков
818;bioklimatoloogia;биоклиматология
8182;äärelinn;пригород
8185;suhkur;сахар
8188;suhkrutööstus;производство сахара
819;biotsönoos, elukooslus;биоценоз
8190;sulfaat;сульфат
8192;sulfiid;сульфид
8198;väävel;сера
820;bioakumulatsioonitegur;биоконцентрирующий фактор
8200;väävlisisaldus;концентрация серы
8202;vääveldioksiid;диоксид серы
8203;väävelhape;серная кислота
8204;väävli oksiid;оксид серы
821;biolagundatavus;способность к биодеградации
8212;ehitusjärelevalve;контроль за строительными работами
8213;paigaldusjärelevalve;контроль за установкой оборудования
8214;järelevalveorgan;наблюдательный орган
8219;pakkumine;предложение (торговля)
8222;pindaktiivne aine;поверхностно-активное вещество
8225;pindäravool, pindmine äravool;поверхностный сток воды
8226;pindpinevus;напряжение поверхности
8227;pinnatöötlus;обработка поверхности
8229;pinnavesi;поверхностная вода
823;biolagundatav reoaine;биодеградирующее загрязняющее вещество
8236;kirurgiajäätmed;отходы хирургических операций
8237;ülejääk;положительный баланс
8239;järelevalve, kontroll;наблюдение
8240;ülevaatus;обзор
8247;säästev areng, jätkusuutlik areng;устойчивое развитие
8249;säästva arengu indikaator, jätkusuutliku arengu indikaator;показатель устойчивого развития
8250;säästev [loodus]kasutus;устойчивое использование
8252;padur, marš[imaa];болото
8255;magusaine;подсластитель
8259;sümbioos, kooselu         (biol);симбиоз
826;biolagunemine, bioloogiline lagunemine, biodegradatsioon;биодеградация
8262;sünökoloogia;экология сообществ
8263;sünergism;принцип совместного существования
8265;mürgiste ainete sünergeetiline toime;совместный эффект загрязняющих веществ
8268;sünteesdetergent;стиральный порошок
8269;sünteeskiutööstus;производство синтетических волокон
827;bioloogiline mitmekesisus, elustiku mitmekesisus;биоразнообразие
8272;sünteesmaterjal;синтетический материал
8273;sünteesmaterjalitööstus;производство синтетических материалов
8275;sünteeskiud;синтетическое текстильное волокно
8278;süsteemianalüüs;системный анализ
8279;süsteemivõrdlus;системное сравнение
8280;süsteemiteooria;теория систем
8283;tõendite kogumine;сбор доказательств (юридич.)
